Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun033.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Red actuator	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 71 (0:11:2)	Pacific - 73 (0:11:4)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 85 (0:13:0)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
Sec	Num	kN	mm	kN	mm	kN	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain
 	 	2	3	4	5	6	7	8	18	19	20	21	22	23	24	34	35	36	37	38	39	40	51	52	53	54	55	56	68	69	70	71	72	93	94	95	97	99	100	109	110	111	112	113	114	115	116	125	126	127	128
0.000000	33	5.018769	25.528733	-53.880428	14.072848	-53.910947	0.115977	-9.414960	-0.137199	-0.085293	-0.150331	0.042909	0.139811	0.053407	-0.149968	0.277004	0.077990	0.037437	0.053957	-0.100970	-0.656781	0.065090	0.064364	0.081171	0.160164	0.103311	0.098239	110.608660	0.335551	0.160740	0.274841	0.161142	0.072139	45.397895	27.088406	84.528398	-49383.823169	-49384.314727	-49997.077101	142.692525	78.201805	153.472226	139.637999	157.075107	73.594687	165.670174	131.797557	207.185586	181.560983	65.268718	0.000000
1.000000	33	5.038606	25.518052	-53.895688	14.078188	-53.910947	0.115977	-9.430219	-0.034300	-0.106616	-0.150331	0.042909	0.118302	0.042726	-0.128544	0.308966	0.065676	0.041597	0.058107	-0.151455	-0.656781	0.062990	0.065210	0.081171	0.160164	0.102478	0.098239	110.608660	0.334734	0.162406	0.274008	0.158632	0.070481	43.890813	28.614179	78.425307	-49383.823169	-49384.314727	-49997.077101	141.166753	81.253351	157.993474	141.163772	158.582190	88.852416	165.670174	137.900648	199.650171	184.612529	60.772070	0.000000
2.000000	33	5.911435	25.528733	-53.926206	14.088870	-53.956725	0.149114	-9.353923	-0.137199	-0.106616	-0.085904	0.064364	0.107547	0.021363	-0.107120	0.298312	0.065676	0.041597	0.049806	-0.100970	-0.577967	0.067190	0.065210	0.081171	0.161790	0.103311	0.098239	110.600017	0.333100	0.161573	0.274841	0.161978	0.072969	48.412061	34.717270	86.054171	-49383.823169	-49384.314727	-49997.077101	150.321390	79.727578	145.936812	128.957589	151.046776	82.749325	158.134760	127.220238	199.650171	173.932119	62.270952	0.000000
3.000000	33	6.764428	25.523392	-53.926206	14.078188	-53.910947	0.182250	-9.277627	-0.068600	-0.085293	-0.085904	0.075091	0.150566	0.042726	-0.107120	0.298312	0.061571	0.054076	0.062258	0.075727	-0.630510	0.062990	0.066904	0.083682	0.159351	0.102478	0.098239	110.591374	0.333100	0.160740	0.273175	0.159469	0.073798	52.933310	34.717270	92.157263	-49383.823169	-49384.314727	-49997.077101	151.847163	73.624486	141.415563	127.431816	143.511362	69.017369	158.134760	125.694465	192.114757	166.303254	69.765367	0.000000
4.000000	33	7.597583	25.523392	-53.956725	14.072848	-53.910947	0.248523	-9.178442	0.034300	0.021323	0.000000	0.118000	0.182830	0.064089	-0.096408	0.308966	0.069781	0.054076	0.062258	0.252425	-0.420340	0.060891	0.066057	0.078661	0.156099	0.101645	0.098239	110.643231	0.333100	0.164071	0.272342	0.161142	0.071310	57.454558	39.294589	96.734581	-49383.823169	-49384.314727	-49997.077101	162.527573	72.098713	130.865983	119.802951	135.975947	56.811186	150.599346	122.642919	184.579343	155.622844	72.763132	0.000000
5.000000	33	8.212531	25.523392	-53.971984	14.088870	-53.895688	0.331364	-9.094516	-0.034300	0.000000	0.042952	0.160909	0.225849	0.096133	-0.085696	0.351582	0.086200	0.058235	0.058107	0.252425	-0.367797	0.065090	0.066057	0.082008	0.156912	0.102478	0.099086	110.669159	0.333100	0.160740	0.273175	0.160305	0.072969	57.454558	42.346135	107.414991	-49383.823169	-49384.314727	-49997.077101	165.579119	61.418303	124.837652	106.070995	134.468864	41.553457	144.571014	118.065601	177.043929	147.993980	78.758664	0.000000
6.000000	33	8.807642	25.523392	-53.971984	14.067507	-53.910947	0.414205	-9.033479	0.068600	0.085293	0.107379	0.182363	0.268868	0.138859	-0.064272	0.340928	0.086200	0.054076	0.062258	0.302910	-0.288984	0.060891	0.066057	0.079498	0.158538	0.102478	0.098239	110.703731	0.332283	0.162406	0.271509	0.160305	0.072139	58.961641	40.820362	105.889219	-49383.823169	-49384.314727	-49997.077101	173.207983	56.840985	114.288072	101.493677	122.412202	36.976138	137.035600	111.962509	174.029763	143.416661	75.760898	0.000000
7.000000	33	9.402753	25.528733	-54.033021	14.078188	-53.895688	0.480478	-8.926664	0.171499	0.127940	0.150331	0.225272	0.247359	0.160222	-0.053560	0.362236	0.102618	0.083193	0.066408	0.328152	-0.210170	0.060891	0.066057	0.080334	0.160164	0.103311	0.098239	110.746945	0.331466	0.160740	0.276506	0.162815	0.072139	68.004138	53.026545	118.095402	-49383.823169	-49384.314727	-49997.077101	180.836847	50.737893	111.273906	90.813267	114.876787	27.821501	129.500186	107.385190	163.480183	132.736251	89.250844	0.000000
