Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun056.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Red actuator	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 71 (0:11:2)	Pacific - 73 (0:11:4)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 85 (0:13:0)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
Sec	Num	kN	mm	kN	mm	kN	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain
 	 	2	3	4	5	6	7	8	18	19	20	21	22	23	24	34	35	36	37	38	39	40	51	52	53	54	55	56	68	69	70	71	72	93	94	95	97	99	100	109	110	111	112	113	114	115	116	125	126	127	128
0.000000	56	37.531663	38.709677	-54.124577	22.543260	-53.865169	0.248523	-8.049257	0.102899	-0.234556	-0.300662	-0.278909	-0.032264	-0.245674	-0.557024	0.319620	0.373531	0.507480	0.535417	2.372792	-2.522040	1.272402	-0.040651	-0.634308	0.328457	0.149968	0.232047	136.891542	12.287975	-0.474725	1.201803	0.115134	0.179105	-49383.905587	429.892446	-49997.440656	-49383.823169	-49384.314727	-49997.077101	-49997.255898	642.737771	622.174994	-49997.258879	-49385.259589	49993.831816	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
1.000000	56	37.472152	38.725700	-54.170354	22.543260	-53.834651	0.215387	-8.049257	0.068600	-0.255879	-0.279186	-0.268181	-0.021509	-0.245674	-0.557024	0.308966	0.365322	0.511640	0.527116	2.423277	-2.469497	1.272402	-0.041498	-0.632634	0.329270	0.148302	0.231201	136.917470	12.283890	-0.473892	1.202636	0.116807	0.180763	-49383.905587	423.789355	-49997.440656	-49383.823169	-49384.314727	-49997.077101	-49997.255898	642.737771	623.682077	-49997.258879	-49385.259589	49993.831816	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
2.000000	56	37.452315	38.720359	-54.139836	22.543260	-53.865169	0.231955	-8.049257	0.102899	-0.255879	-0.257711	-0.300363	-0.032264	-0.267037	-0.524888	0.298312	0.361217	0.511640	0.535417	2.398035	-2.522040	1.270302	-0.040651	-0.633471	0.327644	0.149968	0.232047	136.934756	12.287158	-0.470560	1.202636	0.117643	0.179105	-49383.905587	426.840901	-49997.440656	-49383.823169	-49384.314727	-49997.077101	-49997.255898	639.686225	623.682077	-49997.258879	-49385.259589	49993.831816	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
3.000000	56	37.472152	38.725700	-54.124577	22.527238	-53.819391	0.248523	-8.041627	0.068600	-0.255879	-0.300662	-0.268181	-0.021509	-0.256355	-0.557024	0.308966	0.365322	0.511640	0.531266	2.448520	-2.469497	1.272402	-0.041498	-0.632634	0.327644	0.149135	0.232047	136.934756	12.286341	-0.472226	1.202636	0.117643	0.180763	-49383.905587	422.263582	-49997.440656	-49383.823169	-49384.314727	-49997.077101	-49997.255898	647.315090	622.174994	-49997.258879	-49385.259589	49993.831816	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
4.000000	56	38.483840	38.720359	-54.170354	22.548601	-53.910947	0.381068	-7.858516	0.274398	-0.127940	-0.193283	-0.203818	0.053774	-0.202948	-0.514176	0.308966	0.377636	0.511640	0.535417	2.549489	-2.285599	1.268203	-0.040651	-0.630960	0.330083	0.149968	0.232894	136.952042	12.286341	-0.473059	1.202636	0.120153	0.179105	-49383.905587	431.418219	-49997.440656	-49383.823169	-49384.314727	-49997.077101	-49997.255898	636.634679	620.667911	-49997.258879	-49385.259589	49993.831816	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
5.000000	56	39.376507	38.715018	-54.200873	22.548601	-53.956725	0.613023	-7.621998	0.377297	0.000000	-0.042952	-0.053636	0.129057	-0.128178	-0.460616	0.383544	0.414579	0.524119	0.539567	2.776672	-2.075429	1.274502	-0.040651	-0.632634	0.329270	0.151634	0.230354	137.073041	12.287975	-0.471393	1.201803	0.118480	0.183251	-49383.905587	464.985223	-49997.440656	-49383.823169	-49384.314727	-49997.077101	-49997.255898	638.160452	616.146662	-49997.258879	-49385.259589	49993.831816	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
6.000000	56	39.951781	38.725700	-54.185614	22.559282	-53.910947	0.878114	-7.362590	0.617396	0.191910	0.150331	0.085818	0.258113	-0.032044	-0.364208	0.426160	0.422788	0.557396	0.552019	2.953369	-1.786445	1.272402	-0.039804	-0.632634	0.328457	0.151634	0.231201	137.194041	12.288792	-0.471393	1.201803	0.115970	0.180763	-49383.905587	475.665633	-49997.440656	-49383.823169	-49384.314727	-49997.077101	-49997.255898	638.160452	617.653745	-49997.258879	-49385.259589	49993.831816	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
7.000000	56	40.249336	38.720359	-54.200873	22.569964	-53.910947	1.110069	-7.103183	0.823194	0.405142	0.322138	0.193091	0.344151	0.042726	-0.299936	0.458123	0.422788	0.586514	0.552019	3.306764	-1.471190	1.272402	-0.041498	-0.621755	0.330083	0.149135	0.231201	137.323684	12.287975	-0.473892	1.200970	0.116807	0.179934	-49383.905587	475.665633	-49997.440656	-49383.823169	-49384.314727	-49997.077101	-49997.255898	638.160452	623.682077	-49997.258879	-49385.259589	49993.831816	49382.474974	-49997.470457	-49383.375762	49994.994010	-49116.075645	0.000000
