Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun054.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Red actuator	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 71 (0:11:2)	Pacific - 73 (0:11:4)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 85 (0:13:0)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
Sec	Num	kN	mm	kN	mm	kN	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain
 	 	2	3	4	5	6	7	8	18	19	20	21	22	23	24	34	35	36	37	38	39	40	51	52	53	54	55	56	68	69	70	71	72	93	94	95	97	99	100	109	110	111	112	113	114	115	116	125	126	127	128
0.000000	54	35.468612	34.800256	-53.956725	18.292032	-53.987243	0.265091	-8.713034	-0.034300	-0.341173	-0.322138	-0.332545	-0.129057	-0.341807	-0.567736	0.170464	0.233970	0.399329	0.373547	2.398035	-2.600854	0.907059	0.406507	-0.523848	0.299189	0.131639	0.226119	124.705135	12.297779	-0.384777	1.177650	0.122662	0.177446	-49383.905587	310.882162	-49997.440656	-49383.823169	-49384.314727	-49997.077101	3391.062990	693.088276	650.809568	49994.266894	-49385.259589	49993.831816	49382.474974	-49997.470457	-49383.375762	-49996.531762	889.654290	0.000000
1.000000	54	35.448775	34.784234	-54.017762	18.308054	-53.987243	0.248523	-8.697775	-0.137199	-0.341173	-0.322138	-0.321818	-0.118302	-0.373852	-0.567736	0.170464	0.229865	0.395169	0.369396	2.448520	-2.548311	0.900760	0.406507	-0.523011	0.300002	0.131639	0.228660	124.696492	12.296145	-0.384777	1.177650	0.122662	0.176617	-49383.905587	303.253297	-49997.440656	-49383.823169	-49384.314727	-49997.077101	3389.537217	693.088276	650.809568	49994.266894	-49385.259589	49993.831816	49382.474974	-49997.470457	-49383.375762	-49996.531762	892.652056	0.000000
2.000000	54	35.409101	34.784234	-53.956725	18.302713	-53.987243	0.281659	-8.713034	0.000000	-0.405142	-0.322138	-0.321818	-0.118302	-0.352489	-0.567736	0.159810	0.225761	0.399329	0.365246	2.398035	-2.548311	0.902860	0.408200	-0.522174	0.300815	0.131639	0.228660	124.679206	12.295328	-0.386442	1.175984	0.124335	0.180763	-49383.905587	309.356389	-49997.440656	-49383.823169	-49384.314727	-49997.077101	3389.537217	691.562503	649.302485	49994.266894	-49385.259589	49993.831816	49382.474974	-49997.470457	-49383.375762	-49996.531762	889.654290	0.000000
3.000000	54	36.440626	34.789575	-54.033021	18.297372	-54.033021	0.347932	-8.552812	0.034300	-0.255879	-0.300662	-0.257454	-0.053774	-0.309763	-0.557024	0.170464	0.238075	0.395169	0.356944	2.524247	-2.390684	0.898660	0.407353	-0.519664	0.298376	0.134971	0.227813	124.705135	12.296145	-0.384777	1.176817	0.124335	0.176617	-49383.905587	320.036799	-49997.440656	-49383.823169	-49384.314727	-49997.077101	3397.166081	688.510957	649.302485	49994.266894	-49385.259589	49993.831816	49382.474974	-49997.470457	-49383.375762	-49996.531762	898.647588	0.000000
4.000000	54	37.511826	34.784234	-54.033021	18.308054	-54.033021	0.613023	-8.285775	0.240098	0.000000	-0.150331	-0.150182	0.032264	-0.213630	-0.439192	0.234388	0.258599	0.424287	0.377697	2.776672	-2.180514	0.907059	0.406507	-0.521337	0.299189	0.133305	0.226966	124.791563	12.295328	-0.384777	1.176817	0.125172	0.173300	-49383.905587	329.191436	-49997.440656	-49383.823169	-49384.314727	-49997.077101	-49997.255898	686.985184	650.809568	49994.266894	-49385.259589	49993.831816	49382.474974	-49997.470457	-49383.375762	-49996.531762	907.640885	0.000000
5.000000	54	38.106937	34.800256	-54.048280	18.318735	-54.017762	0.828410	-8.011109	0.445897	0.170586	0.000000	-0.010727	0.139811	-0.170904	-0.385632	0.287658	0.266808	0.445085	0.381848	2.928126	-1.891530	0.898660	0.409047	-0.519664	0.302441	0.132472	0.225272	124.947134	12.296962	-0.384777	1.176817	0.124335	0.177446	-49383.905587	339.871846	-49997.440656	-49383.823169	-49384.314727	-49997.077101	-49997.255898	682.407866	646.288319	49994.266894	-49385.259589	49993.831816	49382.474974	-49997.470457	-49383.375762	-49996.531762	922.629713	0.000000
6.000000	54	38.622700	34.794916	-54.017762	18.324076	-54.048280	1.060364	-7.789850	0.651695	0.298526	0.214759	0.128727	0.236604	-0.064089	-0.332072	0.340928	0.287332	0.457564	0.394299	3.231036	-1.602546	0.902860	0.408200	-0.511296	0.299189	0.133305	0.228660	125.085420	12.297779	-0.384777	1.175984	0.123499	0.178275	-49383.905587	362.758440	-49997.440656	-49383.823169	-49384.314727	-49997.077101	-49997.255898	682.407866	644.781237	49994.266894	-49385.259589	49993.831816	49382.474974	-49997.470457	-49383.375762	-49996.531762	930.124128	0.000000
7.000000	54	39.039277	34.800256	-54.017762	18.345439	-54.017762	1.308887	-7.538072	0.891794	0.469112	0.343614	0.225272	0.365661	0.032044	-0.235664	0.372890	0.328379	0.474203	0.410901	3.609673	-1.287291	0.902860	0.407353	-0.507111	0.302441	0.130805	0.228660	125.275562	12.296145	-0.383944	1.176817	0.125172	0.179105	-49383.905587	384.119260	-49997.440656	-49383.823169	-49384.314727	-49997.077101	-49997.255898	685.459412	647.795402	49994.266894	-49385.259589	49993.831816	49382.474974	-49997.470457	-49383.375762	-49996.531762	937.618542	0.000000
