Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun049.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Red actuator	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 71 (0:11:2)	Pacific - 73 (0:11:4)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 85 (0:13:0)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
Sec	Num	kN	mm	kN	mm	kN	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain
 	 	2	3	4	5	6	7	8	18	19	20	21	22	23	24	34	35	36	37	38	39	40	51	52	53	54	55	56	68	69	70	71	72	93	94	95	97	99	100	109	110	111	112	113	114	115	116	125	126	127	128
0.000000	49	27.831355	29.272591	-53.819391	13.896603	-53.910947	0.265091	-8.957183	0.000000	-0.127940	-0.107379	-0.085818	-0.010755	-0.096133	-0.289224	0.340928	0.233970	0.353572	0.249031	1.363093	-1.444919	0.249861	0.506439	-0.217573	0.227644	0.057488	0.177000	114.247296	0.736688	-0.079121	1.051057	0.218025	0.157546	74.032470	448.201721	-48.213843	-49383.823169	-49384.314727	-49997.077101	2687.681691	383.356381	601.075834	49994.266894	591.114970	49993.831816	49382.474974	-65.027145	1052.659067	-137.325549	287.103381	0.000000
1.000000	49	27.871029	29.256569	-53.819391	13.891263	-53.910947	0.265091	-8.941923	0.068600	-0.106616	-0.085904	-0.096545	-0.043019	-0.085452	-0.289224	0.330274	0.242180	0.353572	0.261483	1.337851	-1.444919	0.249861	0.506439	-0.216736	0.227644	0.059154	0.175306	114.221367	0.736688	-0.079954	1.052723	0.217188	0.159204	75.539553	443.624402	-49.739615	-49383.823169	-49384.314727	-49997.077101	2686.155918	381.830608	605.597082	49994.266894	591.114970	49993.831816	49382.474974	-68.078691	1055.673233	-135.799776	293.098913	0.000000
2.000000	49	29.180273	29.256569	-53.834651	13.896603	-53.926206	0.397637	-8.758812	0.102899	-0.042647	-0.021476	0.000000	0.021509	-0.085452	-0.289224	0.351582	0.229865	0.361892	0.265633	1.438821	-1.366105	0.254060	0.504746	-0.216736	0.228457	0.058321	0.176153	114.204082	0.736688	-0.079954	1.051890	0.216352	0.156717	80.060801	452.779040	-39.059205	-49383.823169	-49384.314727	-49997.077101	2687.681691	374.201744	596.554585	49994.266894	585.086638	49993.831816	49382.474974	-68.078691	1052.659067	-137.325549	302.092210	0.000000
3.000000	49	30.469680	29.267251	-53.865169	13.901944	-53.895688	0.596455	-8.507035	0.411597	0.106616	0.107379	0.096545	0.107547	-0.010681	-0.203528	0.415506	0.270913	0.374371	0.273934	1.867943	-1.077121	0.251961	0.506439	-0.216736	0.229270	0.057488	0.177000	114.325082	0.739956	-0.079954	1.051057	0.213842	0.156717	84.582050	458.882131	-25.327249	-49383.823169	-49384.314727	-49997.077101	2689.207464	369.624425	601.075834	49994.266894	586.593721	49993.831816	49382.474974	-68.078691	1054.166150	-140.377095	309.586624	0.000000
4.000000	49	31.163976	29.267251	-53.910947	13.907285	-53.895688	0.878114	-8.239998	0.548796	0.255879	0.300662	0.203818	0.236604	0.074770	-0.117832	0.404852	0.279122	0.391009	0.286386	1.968913	-0.788137	0.249861	0.504746	-0.205020	0.227644	0.054988	0.174459	114.446081	0.738322	-0.084118	1.051057	0.213005	0.158375	93.624547	469.562541	-22.275704	-49383.823169	-49384.314727	-49997.077101	2689.207464	361.995561	602.582917	49994.266894	586.593721	49993.831816	49382.474974	-74.181782	1054.166150	-140.377095	323.076570	0.000000
5.000000	49	31.977294	29.288614	-53.926206	13.912626	-53.895688	1.126637	-7.988220	0.685995	0.383819	0.408042	0.343272	0.311887	0.138859	-0.074984	0.468777	0.279122	0.411808	0.298837	2.398035	-0.499154	0.256160	0.503899	-0.204183	0.228457	0.058321	0.176153	114.627581	0.761198	-0.082452	1.051890	0.213842	0.156717	108.695375	480.242952	-10.069520	-49383.823169	-49384.314727	-49997.077101	2690.733237	360.469788	607.104165	49994.266894	586.593721	49993.831816	49382.474974	-66.552918	1057.180316	-140.377095	336.566516	0.000000
6.000000	49	32.413709	29.288614	-53.865169	13.912626	-53.880428	1.292319	-7.736442	0.926093	0.661022	0.558373	0.471999	0.440944	0.256355	-0.021424	0.522047	0.307855	0.428446	0.315439	2.650459	-0.210170	0.251961	0.505593	-0.200836	0.242278	0.056655	0.175306	114.765867	0.758747	-0.082452	1.049391	0.213842	0.155058	113.216624	484.820270	-3.966429	-49383.823169	-49384.314727	-49997.077101	2690.733237	348.263605	605.597082	49994.266894	583.579555	49993.831816	49382.474974	-72.656009	1057.180316	-144.954413	339.564281	0.000000
7.000000	49	32.988983	29.299295	-53.865169	13.912626	-53.910947	1.540842	-7.492294	1.028993	0.788961	0.665752	0.611454	0.537736	0.309763	0.042848	0.575317	0.340693	0.449245	0.332041	2.877642	0.000000	0.254060	0.506439	-0.195815	0.241465	0.054988	0.175306	114.930080	0.764465	-0.115766	1.050224	0.192093	0.154229	117.737872	489.397589	0.610890	-49383.823169	-49384.314727	-49997.077101	2687.681691	346.737832	605.597082	49994.266894	583.579555	49993.831816	49382.474974	-65.027145	1058.687399	-138.851322	351.555344	0.000000
