Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun053.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Red actuator	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 71 (0:11:2)	Pacific - 73 (0:11:4)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 85 (0:13:0)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
Sec	Num	kN	mm	kN	mm	kN	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain
 	 	2	3	4	5	6	7	8	18	19	20	21	22	23	24	34	35	36	37	38	39	40	51	52	53	54	55	56	68	69	70	71	72	93	94	95	97	99	100	109	110	111	112	113	114	115	116	125	126	127	128
0.000000	53	36.936552	34.543901	-54.307688	17.442854	-54.033021	0.215387	-8.629109	0.034300	-0.255879	-0.279186	-0.278909	-0.010755	-0.299081	-0.492752	0.223734	0.324274	0.490841	0.506363	2.549489	-2.443226	0.875564	0.460707	-0.557320	0.317075	0.144969	0.226119	124.480421	10.220198	-0.382278	1.162659	0.100076	0.151741	-49383.905587	-49996.901279	-49997.440656	-49383.823169	-49384.314727	-49997.077101	3253.743430	680.882093	653.823734	49994.266894	-49385.259589	49993.831816	49382.474974	-49997.470457	-49383.375762	-79.346179	861.175516	0.000000
1.000000	53	36.936552	34.549242	-54.277169	17.437513	-54.033021	0.231955	-8.636738	0.068600	-0.277203	-0.257711	-0.289636	-0.053774	-0.299081	-0.524888	0.213080	0.320170	0.486682	0.510514	2.499004	-2.416955	0.871364	0.458167	-0.558157	0.317075	0.142470	0.226966	124.454492	10.224283	-0.379780	1.163492	0.098403	0.151741	-49383.905587	-49996.901279	-49997.440656	-49383.823169	-49384.314727	-49997.077101	3252.217657	683.933639	661.359148	49994.266894	-49385.259589	49993.831816	49382.474974	-49997.470457	-49383.375762	-77.820407	862.674399	0.000000
2.000000	53	37.948241	34.549242	-54.338206	17.453536	-54.017762	0.347932	-8.476516	0.102899	-0.170586	-0.193283	-0.171636	0.010755	-0.256355	-0.482040	0.223734	0.332484	0.490841	0.510514	2.549489	-2.364412	0.873464	0.459014	-0.557320	0.317888	0.143303	0.225272	124.471778	10.221832	-0.381445	1.163492	0.096730	0.152571	-49383.905587	-49996.901279	-49997.440656	-49383.823169	-49384.314727	-49997.077101	3276.630023	679.356320	655.330817	49994.266894	-49385.259589	49993.831816	49382.474974	-49997.470457	-49383.375762	-82.397725	868.669930	0.000000
3.000000	53	39.197974	34.543901	-54.338206	17.464217	-54.033021	0.579887	-8.178961	0.411597	-0.042647	-0.085904	-0.064364	0.107547	-0.192267	-0.428480	0.255696	0.353008	0.490841	0.522965	2.852399	-2.127971	0.873464	0.459014	-0.558994	0.317888	0.143303	0.225272	124.601421	10.245524	-0.382278	1.162659	0.098403	0.153400	-49383.905587	-49996.901279	-49997.440656	-49383.823169	-49384.314727	-49997.077101	3267.475386	671.727456	655.330817	49994.266894	-49385.259589	49993.831816	49382.474974	-49997.470457	-49383.375762	-83.923498	882.159876	0.000000
4.000000	53	39.931944	34.538560	-54.368725	17.464217	-54.033021	0.844978	-7.934812	0.514496	0.149263	0.107379	0.064364	0.236604	-0.074770	-0.353496	0.330274	0.381741	0.528278	0.518815	3.054339	-1.760174	0.869265	0.462401	-0.557320	0.314636	0.140803	0.224425	124.739706	10.257779	-0.381445	1.164324	0.098403	0.152571	-49383.905587	-49996.901279	-49997.440656	-49383.823169	-49384.314727	-49997.077101	3189.660969	668.675910	649.302485	49994.266894	-49385.259589	49993.831816	49382.474974	-49997.470457	-49383.375762	-83.923498	898.647588	0.000000
5.000000	53	40.646077	34.554582	-54.399243	17.480239	-54.017762	1.060364	-7.683035	0.720295	0.362496	0.279186	0.182363	0.279623	-0.010681	-0.289224	0.362236	0.406369	0.536598	0.518815	3.332006	-1.471190	0.873464	0.460707	-0.553973	0.317888	0.141636	0.226966	124.877992	10.281471	-0.379780	1.161826	0.099240	0.154229	-49383.905587	-49996.901279	-49997.440656	-49383.823169	-49384.314727	-49997.077101	3162.197057	670.201683	650.809568	49994.266894	-49385.259589	49993.831816	49382.474974	-49997.470457	-49383.375762	-83.923498	906.142002	0.000000
6.000000	53	41.161840	34.559923	-54.353465	17.501602	-54.033021	1.275751	-7.431257	0.926093	0.469112	0.429518	0.332545	0.440944	0.053407	-0.182104	0.394198	0.418683	0.540757	0.535417	3.584431	-1.182206	0.871364	0.459014	-0.558157	0.317075	0.142470	0.226119	125.042206	10.294543	-0.378947	1.164324	0.098403	0.152571	-49383.905587	-49996.901279	-49997.440656	-49383.823169	-49384.314727	-49997.077101	3215.599108	670.201683	649.302485	49994.266894	-49385.259589	49993.831816	49382.474974	-49997.470457	-49383.375762	-91.552362	916.634182	0.000000
7.000000	53	41.558580	34.559923	-54.368725	17.512284	-54.017762	1.507706	-7.179479	1.166192	0.682345	0.579849	0.450545	0.548491	0.192267	-0.160680	0.468777	0.426893	0.569875	0.543718	3.887340	-0.919494	0.867165	0.460707	-0.553136	0.317075	0.142470	0.225272	125.206419	10.309249	-0.379780	1.163492	0.096730	0.153400	-49383.905587	-49996.901279	-49997.440656	-49383.823169	-49384.314727	-49997.077101	3285.784661	667.150137	652.316651	49994.266894	-49385.259589	49993.831816	49382.474974	-49997.470457	-49383.375762	-88.500817	925.627479	0.000000
