Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun040.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Red actuator	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 71 (0:11:2)	Pacific - 73 (0:11:4)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 85 (0:13:0)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
Sec	Num	kN	mm	kN	mm	kN	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain
 	 	2	3	4	5	6	7	8	18	19	20	21	22	23	24	34	35	36	37	38	39	40	51	52	53	54	55	56	68	69	70	71	72	93	94	95	97	99	100	109	110	111	112	113	114	115	116	125	126	127	128
0.000000	40	5.653554	25.811792	-53.834651	13.939329	-53.956725	0.115977	-9.437849	-0.034300	-0.106616	-0.064428	0.064364	0.118302	0.021363	-0.182104	0.351582	0.086200	0.074874	0.045656	0.126212	-0.788137	0.102884	0.061823	0.064435	0.129269	0.041658	0.108402	110.859302	0.401726	0.111602	0.639629	0.229736	0.092040	-457.967778	126.263643	179.126317	-49383.823169	-49384.314727	-49997.077101	232.713125	137.706947	242.390114	191.514277	212.837173	209.388474	219.925157	218.766611	443.797594	225.808397	143.210627	0.000000
1.000000	40	5.693228	25.827815	-53.849910	13.939329	-53.941465	0.132546	-9.437849	0.000000	-0.085293	-0.085904	0.042909	0.139811	0.032044	-0.160680	0.362236	0.090304	0.079034	0.037355	0.050485	-0.788137	0.098685	0.065210	0.063598	0.128456	0.041658	0.108402	110.850659	0.403360	0.107438	0.640462	0.231409	0.091211	-471.531524	120.160552	177.600544	-49383.823169	-49384.314727	-49997.077101	243.393536	137.706947	243.897197	194.565823	209.823007	212.440020	225.953488	224.869702	448.318843	224.282624	141.711744	0.000000
2.000000	40	6.823939	25.806452	-53.880428	13.933988	-53.956725	0.165682	-9.315775	0.000000	-0.106616	-0.085904	0.053636	0.139811	0.032044	-0.139256	0.383544	0.106723	0.066555	0.045656	0.126212	-0.735595	0.098685	0.062670	0.061088	0.130082	0.041658	0.106708	110.859302	0.403360	0.109936	0.639629	0.228899	0.090381	-445.911115	129.315189	183.703635	-49383.823169	-49384.314727	-49997.077101	244.919308	134.655401	237.868866	193.040050	199.273427	206.336928	216.910991	214.189292	440.783428	219.705305	149.206158	0.000000
3.000000	40	7.875301	25.822474	-53.880428	13.939329	-53.926206	0.281659	-9.186071	0.034300	0.063970	0.042952	0.139454	0.193585	0.074770	-0.139256	0.340928	0.110828	0.079034	0.045656	0.277667	-0.604239	0.096585	0.061823	0.060251	0.130082	0.041658	0.105861	110.902516	0.403360	0.108271	0.637130	0.228063	0.092040	-515.236927	133.892507	191.332500	-49383.823169	-49384.314727	-49997.077101	254.073946	128.552310	224.305120	176.256548	197.766344	201.759609	209.375577	209.611974	431.740931	215.127987	150.705041	0.000000
4.000000	40	8.688620	25.838496	-53.895688	13.939329	-53.926206	0.397637	-9.063997	0.171499	0.106616	0.107379	0.171636	0.247359	0.117496	-0.096408	0.404852	0.114933	0.091513	0.058107	0.302910	-0.499154	0.100784	0.062670	0.059414	0.128456	0.040825	0.106708	110.980302	0.402543	0.109936	0.638796	0.228899	0.091211	-503.180264	139.995599	198.961364	-49383.823169	-49384.314727	-49997.077101	267.805902	117.871900	207.727209	167.101911	182.695516	197.182291	195.811831	197.405790	419.684268	199.870258	161.197221	0.000000
5.000000	40	9.283731	25.833155	-53.895688	13.939329	-53.987243	0.530182	-8.911405	0.205799	0.213233	0.214759	0.236000	0.322642	0.138859	-0.085696	0.415506	0.184713	0.099832	0.066408	0.429122	-0.288984	0.100784	0.061823	0.059414	0.126017	0.041658	0.105014	111.058087	0.404994	0.109103	0.639629	0.224717	0.087894	-501.673181	144.572918	209.641774	-49383.823169	-49384.314727	-49997.077101	272.383220	105.665717	203.205960	153.369955	172.145936	188.027653	185.262251	191.302699	404.613440	184.612529	168.691635	0.000000
6.000000	40	9.958190	25.833155	-53.880428	13.944670	-53.910947	0.646160	-8.781701	0.480197	0.277203	0.257711	0.343272	0.354906	0.202948	-0.053560	0.415506	0.188818	0.103992	0.074709	0.479607	-0.131356	0.098685	0.062670	0.071129	0.130082	0.041658	0.106708	111.144516	0.404177	0.106605	0.641295	0.227226	0.090381	-482.081104	155.253328	214.219093	-49383.823169	-49384.314727	-49997.077101	284.589403	94.985307	186.628049	142.689545	161.596356	204.811155	177.726837	188.251153	395.570943	176.983665	174.687167	0.000000
7.000000	40	10.592975	25.833155	-53.849910	13.928648	-53.895688	0.778705	-8.674886	0.411597	0.362496	0.365090	0.353999	0.408679	0.245674	-0.021424	0.458123	0.180609	0.108151	0.078860	0.631062	-0.052542	0.098685	0.088076	0.071129	0.128456	0.039991	0.105861	111.239587	0.402543	0.109103	0.644626	0.227226	0.091211	-463.996110	161.356419	221.847957	-49383.823169	-49384.314727	-49997.077101	289.166722	90.407988	176.078469	138.112226	155.568024	186.501881	170.191423	180.622289	386.528446	161.725936	182.181581	0.000000
