Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun046.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Red actuator	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 71 (0:11:2)	Pacific - 73 (0:11:4)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 85 (0:13:0)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
Sec	Num	kN	mm	kN	mm	kN	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain
 	 	2	3	4	5	6	7	8	18	19	20	21	22	23	24	34	35	36	37	38	39	40	51	52	53	54	55	56	68	69	70	71	72	93	94	95	97	99	100	109	110	111	112	113	114	115	116	125	126	127	128
0.000000	46	9.878842	26.564837	-54.292428	13.998077	-54.017762	0.215387	-9.392071	0.068600	0.000000	0.064428	0.150182	0.247359	0.106815	-0.160680	0.383544	0.086200	0.124790	0.045656	0.656304	-1.050850	0.086087	0.325205	0.092887	0.156912	-0.007498	0.154981	112.173014	0.463817	0.037478	1.014411	0.330117	0.190713	259.403661	263.583202	183.703635	-49383.823169	-49384.314727	-49997.077101	441.744010	737.335690	302.673429	360.875067	1243.681846	747.986301	305.828880	111.962509	706.030011	-172.418325	306.588858	0.000000
1.000000	46	9.878842	26.559496	-54.322947	13.998077	-54.017762	0.149114	-9.392071	0.034300	0.021323	0.064428	0.150182	0.258113	0.106815	-0.149968	0.362236	0.090304	0.124790	0.049806	0.631062	-1.155935	0.088186	0.326899	0.093724	0.156912	-0.006665	0.156674	112.181657	0.463000	0.039977	1.013579	0.328444	0.191542	260.910744	260.531657	180.652090	-49383.823169	-49384.314727	-49997.077101	441.744010	740.387235	301.166346	360.875067	1237.653514	754.089392	302.814714	110.436736	709.044177	-172.418325	302.092210	0.000000
2.000000	46	10.692160	26.559496	-54.338206	14.003418	-54.033021	0.182250	-9.277627	0.034300	0.021323	0.085904	0.160909	0.225849	0.117496	-0.139256	0.383544	0.090304	0.124790	0.045656	0.656304	-1.077121	0.088186	0.325205	0.095397	0.156099	-0.009165	0.158368	112.155728	0.464634	0.040810	1.014411	0.329281	0.189055	260.910744	263.583202	192.858273	-49383.823169	-49384.314727	-49997.077101	443.269783	737.335690	302.673429	362.400839	1236.146432	723.573935	304.321797	113.488282	703.015845	-172.418325	305.089976	0.000000
3.000000	46	12.199774	26.564837	-54.353465	14.014100	-54.048280	0.397637	-9.094516	0.205799	0.106616	0.236235	0.246727	0.354906	0.149541	-0.096408	0.383544	0.102618	0.141429	0.058107	0.807759	-0.866951	0.088186	0.326899	0.093724	0.156912	-0.006665	0.158368	112.190300	0.463817	0.041643	1.015244	0.328444	0.189055	266.939075	274.263613	200.487137	-49383.823169	-49384.314727	-49997.077101	463.104830	723.603734	298.152180	336.462700	1227.103934	717.470843	278.701388	98.230553	698.494597	-176.995644	318.579921	0.000000
4.000000	46	12.993255	26.554155	-54.383984	14.014100	-54.033021	0.563319	-8.880886	0.445897	0.319849	0.365090	0.321818	0.419434	0.213630	-0.074984	0.426160	0.168294	0.158068	0.058107	0.984456	-0.656781	0.096585	0.326052	0.092887	0.158538	-0.007498	0.155828	112.302657	0.461366	0.040810	1.014411	0.330954	0.189884	278.995738	284.944023	212.693320	-49383.823169	-49384.314727	-49997.077101	475.311014	709.871778	292.123849	331.885382	1210.526023	715.945070	263.630560	96.704780	696.987514	-184.624508	335.067633	0.000000
5.000000	46	13.766900	26.554155	-54.414502	14.014100	-54.048280	0.745569	-8.682516	0.445897	0.405142	0.450993	0.396908	0.483963	0.288400	-0.010712	0.468777	0.184713	0.174706	0.062258	1.287366	-0.446611	0.083987	0.325205	0.106276	0.169920	-0.009165	0.156674	112.432299	0.463817	0.041643	1.015244	0.329281	0.193201	285.024069	291.047114	217.270639	-49383.823169	-49384.314727	-49997.077101	492.094515	696.139822	286.095517	315.101880	1202.990609	715.945070	253.080980	84.498597	698.494597	-183.098735	342.562047	0.000000
6.000000	46	14.342174	26.564837	-54.414502	13.998077	-54.033021	0.911251	-8.476516	0.583096	0.469112	0.579849	0.525636	0.548491	0.352489	-0.010712	0.511393	0.188818	0.187185	0.074709	1.489306	-0.210170	0.090286	0.325205	0.108786	0.170733	0.009165	0.155828	112.544656	0.463000	0.039144	1.014411	0.330117	0.191542	294.066567	301.727524	224.899503	-49383.823169	-49384.314727	-49997.077101	499.723380	683.933639	281.574269	296.792606	1195.455194	795.285260	228.967654	81.447052	701.508762	-181.572962	357.550876	0.000000
7.000000	46	14.996796	26.564837	-54.414502	14.003418	-54.002503	1.110069	-8.270516	0.926093	0.682345	0.644276	0.632908	0.634529	0.427259	0.042848	0.532701	0.201132	0.203824	0.087161	1.893185	-0.052542	0.092386	0.342143	0.112134	0.170733	0.009165	0.157521	112.657013	0.460549	0.010827	1.012746	0.328444	0.190713	300.094898	313.933707	234.054141	-49383.823169	-49384.314727	-49997.077101	505.826471	671.727456	277.053020	283.060650	1178.877283	709.841979	213.896826	76.869733	690.959182	-183.098735	359.049758	0.000000
