Test Data Acquisition Report
Seconds To Fire Line:   0.000000                     
Serial Number: 000
Test Date: 000
Test Request Number: 000
Test Title: c:\users\admin\desktop\paul\kevinhaifengRun022.txt
Add Text Here
Add Text Here
Add Text Here
Add Text Here
Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 72 (0:11:3)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
Sec	Num	kN	mm	kN	mm	kN	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain
 	 	2	3	4	5	6	7	8	18	19	20	21	22	23	24	34	35	36	37	38	39	40	51	52	53	54	55	68	69	70	71	72	93	94	96	99	100	110	111	112	113	114	115	116	125	126	127	128
0.000000	22	49.116489	51.025422	-54.109317	30.180517	-53.895688	0.165682	-26.375622	-0.421914	-0.573980	-0.710256	-1.029649	-1.226627	-1.101736	-1.145744	-0.900742	-0.325846	-0.029946	0.596880	3.863528	-1.695470	0.282689	-0.959272	0.167045	0.183373	0.121473	0.081705	0.980965	-0.491385	-0.198705	0.275744	0.002842	-49384.141066	-49995.852327	1977.216881	2289.953513	-49997.181400	49993.757319	49382.136475	49993.247737	-49384.647344	2391.595334	-49384.859274	49992.905035	974.125946	49995.619805	-49115.446240	0.679951
1.000000	22	49.116489	51.030763	-54.109317	30.191198	-53.910947	0.149114	-26.398511	-0.387615	-0.616626	-0.731732	-1.029649	-1.205117	-1.091055	-1.124320	-0.890088	-0.334055	-0.029946	0.596880	3.838285	-1.695470	0.278490	-0.960119	0.166208	0.182560	0.121473	0.084246	0.981782	-0.490552	-0.196206	0.274907	0.002842	-49384.141066	-49995.852327	11298.163412	2285.432265	-49997.181400	49993.757319	49382.136475	49993.247737	-49384.647344	2391.595334	-49384.859274	49992.905035	974.125946	49995.619805	-49115.446240	0.679951
2.000000	22	49.056978	51.025422	-54.094058	30.185858	-53.895688	0.132546	-26.406140	-0.353315	-0.573980	-0.688780	-1.061831	-1.215872	-1.080373	-1.124320	-0.890088	-0.325846	-0.025787	0.601031	3.888770	-1.669199	0.276390	-0.958425	0.166208	0.183373	0.122306	0.082552	0.985050	-0.492218	-0.192042	0.274907	0.001184	-49384.141066	-49995.852327	14717.420439	2291.460596	-49997.181400	49993.757319	49382.136475	49993.247737	-49384.647344	2394.646880	-49384.859274	49992.905035	975.633029	49995.619805	-49115.446240	0.679951
3.000000	22	49.116489	51.030763	-54.124577	30.201880	-53.926206	0.115977	-26.383251	-0.387615	-0.573980	-0.667304	-1.051103	-1.226627	-1.091055	-1.135032	-0.868780	-0.325846	-0.021627	0.596880	3.863528	-1.669199	0.276390	-0.958425	0.165371	0.180934	0.121473	0.084246	0.984233	-0.491385	-0.192875	0.273234	0.003671	-49384.141066	-49995.852327	16417.131429	2291.460596	-49997.181400	49993.757319	49382.136475	49993.247737	-49384.647344	2393.121107	-49384.859274	49992.905035	972.618863	49995.619805	-49115.446240	0.679951
4.000000	22	50.346385	51.025422	-54.155095	30.201880	-53.956725	0.331364	-26.139103	-0.113216	-0.382070	-0.581401	-0.933104	-1.129834	-1.005603	-1.049336	-0.879434	-0.313532	-0.013308	0.601031	4.040225	-1.485300	0.278490	-0.943181	0.164534	0.181747	0.119807	0.082552	0.983416	-0.488053	-0.196206	0.271561	0.001184	-49384.141066	-49995.852327	20789.996507	2277.896850	-49997.181400	49993.757319	49382.136475	49993.247737	-49384.647344	2376.337605	-49384.859274	49992.905035	965.083449	49995.619805	-49115.446240	0.679951
5.000000	22	51.139866	51.030763	-54.185614	30.212561	-53.895688	0.530182	-25.887326	-0.078917	-0.254131	-0.452545	-0.825831	-1.043796	-0.952195	-0.995776	-0.815510	-0.301217	-0.004988	0.596880	4.418862	-1.170045	0.280589	-0.931324	0.167045	0.182560	0.121473	0.082552	0.982599	-0.488053	-0.197039	0.273234	0.005330	-49384.141066	-49995.852327	21694.779825	2280.911016	-49997.181400	49993.757319	49382.136475	49993.247737	-49384.647344	2380.914924	-49384.859274	49992.905035	963.576366	49995.619805	-49115.446240	0.679951
6.000000	22	51.774651	51.036103	-54.216132	30.228584	-53.941465	0.762137	-25.620289	0.092582	-0.083544	-0.323690	-0.697104	-0.903985	-0.877425	-0.985064	-0.783548	-0.284798	-0.000829	0.601031	4.595559	-0.907333	0.282689	-0.917774	0.163698	0.180934	0.118974	0.082552	0.981782	-0.488053	-0.194540	0.273234	0.003671	-49384.141066	-49995.852327	23974.284510	2280.911016	-49997.181400	49993.757319	49382.136475	49993.247737	-49384.647344	2380.914924	-49384.859274	49992.905035	960.562201	49995.619805	-49115.446240	0.679951
7.000000	22	52.330088	51.030763	-54.231391	30.239265	-53.926206	1.027228	-25.383770	0.401280	0.044395	-0.194835	-0.557650	-0.871721	-0.781292	-0.920792	-0.719624	-0.260170	0.011650	0.609332	4.847984	-0.618349	0.276390	-0.907612	0.166208	0.181747	0.120640	0.080858	0.984233	-0.488886	-0.193708	0.274907	0.002842	-49384.141066	-49995.852327	35310.777018	2271.868519	-49997.181400	49993.757319	49382.136475	49993.247737	-49384.647344	2374.811832	-49384.859274	49992.905035	959.055118	49995.619805	-49115.446240	0.679951
8.000000	22	52.786340	51.041444	-54.216132	30.249947	-53.941465	1.209478	-25.131993	0.435580	0.214982	0.019924	-0.450377	-0.710400	-0.706521	-0.835096	-0.708970	-0.231437	0.011650	0.625934	5.049924	-0.303094	0.280589	-0.894061	0.166208	0.184999	0.118974	0.085092	0.984233	-0.491385	-0.196206	0.276580	0.002842	-49384.141066	-49995.852327	46554.197380	2270.361436	-49997.181400	49993.757319	49382.136475	49993.247737	-49384.647344	2373.286059	-49384.859274	49992.905035	960.562201	49995.619805	-49115.446240	0.679951
9.000000	22	53.163244	51.041444	-54.216132	30.249947	-53.926206	1.458001	-24.880215	0.778577	0.406891	0.148779	-0.332377	-0.613607	-0.621070	-0.760112	-0.666354	-0.215018	0.019970	0.638385	5.201378	-0.066653	0.278490	-0.883052	0.166208	0.198007	0.121473	0.080858	0.985050	-0.523866	-0.197039	0.274907	0.002842	-49384.141066	-49995.852327	-49998.236319	2265.840188	-49997.181400	49993.757319	49382.136475	49993.247737	-49384.647344	2373.286059	-49384.859274	49992.905035	957.548035	49995.619805	-49115.446240	0.679951
